Entity,Code,Day,Baseline expected deaths,Reported deaths
Austria,AUT,2021-02-21,1838.4,1715
Austria,AUT,2021-02-28,1847.6,1661
Austria,AUT,2021-03-07,1841.2,1579
Austria,AUT,2021-03-14,1779.2,1747
Austria,AUT,2021-03-21,1737,1691
Austria,AUT,2021-03-28,1623.6,1649
Austria,AUT,2021-04-04,1671.4,1769
Austria,AUT,2021-04-11,1611,1662
Austria,AUT,2021-04-18,1571.8,1694
Austria,AUT,2021-04-25,1549,1689
Austria,AUT,2021-05-02,1495.8,1691
Austria,AUT,2021-05-09,1490.2,1657
Austria,AUT,2021-05-16,1465,1601
Austria,AUT,2021-05-23,1488.6,1520
Austria,AUT,2021-05-30,1447.2,1486
Austria,AUT,2021-06-06,1440,1602
Austria,AUT,2021-06-13,1438,1557
Austria,AUT,2021-06-20,1469,1598
Austria,AUT,2021-06-27,1433.2,1652
Austria,AUT,2021-07-04,1425.4,1504
Austria,AUT,2021-07-11,1460.8,1469
Austria,AUT,2021-07-18,1403,1454
Austria,AUT,2021-07-25,1495.4,1574
Austria,AUT,2021-08-01,1514.4,1530
Austria,AUT,2021-08-08,1530.4,1455
Austria,AUT,2021-08-15,1451.8,1621
Austria,AUT,2021-08-22,1486.2,1621
Austria,AUT,2021-08-29,1459.4,1567
Austria,AUT,2021-09-05,1452.4,1542
Austria,AUT,2021-09-12,1402.8,1627
Austria,AUT,2021-09-19,1450.4,1580
Austria,AUT,2021-09-26,1448.6,1577
Austria,AUT,2021-10-03,1497.2,1675
Austria,AUT,2021-10-10,1536,1600
Austria,AUT,2021-10-17,1544.6,1632
Austria,AUT,2021-10-24,1530.8,1721
Austria,AUT,2021-10-31,1534.6,1887
Austria,AUT,2021-11-07,1538.6,1943
Austria,AUT,2021-11-14,1535,2052
Austria,AUT,2021-11-21,1578,2111
Austria,AUT,2021-11-28,1563.6,2152
Austria,AUT,2021-12-05,1571.8,2201
Austria,AUT,2021-12-12,1628.6,2120
Austria,AUT,2021-12-19,1632.4,1930
Austria,AUT,2021-12-26,1679.2,1856
Austria,AUT,2022-01-02,1760.8,1864
Austria,AUT,2022-01-09,1841,1756
Austria,AUT,2022-01-16,1889,1679
Austria,AUT,2022-01-23,1818.4,1816
Austria,AUT,2022-01-30,1779,1766
Austria,AUT,2022-02-06,1850.6,1792
Austria,AUT,2022-02-13,1868.8,1858
Austria,AUT,2022-02-20,1844.8,1916
Austria,AUT,2022-02-27,1854,1847
Austria,AUT,2022-03-06,1847.6,1957
Austria,AUT,2022-03-13,1785.6,1848
Austria,AUT,2022-03-20,1743.4,1918
Austria,AUT,2022-03-27,1630,2000
Austria,AUT,2022-04-03,1677.8,1953
Austria,AUT,2022-04-10,1617.4,1964
Austria,AUT,2022-04-17,1578.2,1813
Austria,AUT,2022-04-24,1555.4,1655
Austria,AUT,2022-05-01,1502.2,1687
Austria,AUT,2022-05-08,1496.6,1650
Austria,AUT,2022-05-15,1471.4,1574
Austria,AUT,2022-05-22,1495,1601
Austria,AUT,2022-05-29,1453.6,1531
Austria,AUT,2022-06-05,1446.4,1578
Austria,AUT,2022-06-12,1444.4,1589
Austria,AUT,2022-06-19,1475.4,1629
Austria,AUT,2022-06-26,1439.6,1652
Austria,AUT,2022-07-03,1431.8,1655
Austria,AUT,2022-07-10,1467.2,1597
Austria,AUT,2022-07-17,1409.4,1561
Austria,AUT,2022-07-24,1501.8,1847
Austria,AUT,2022-07-31,1520.8,1732
Austria,AUT,2022-08-07,1536.8,1661
Austria,AUT,2022-08-14,1458.2,1560
Austria,AUT,2022-08-21,1492.6,1685
Austria,AUT,2022-08-28,1465.8,1550
Austria,AUT,2022-09-04,1458.8,1454
Austria,AUT,2022-09-11,1409.2,1544
Austria,AUT,2022-09-18,1456.8,1589
Austria,AUT,2022-09-25,1455,1652
Austria,AUT,2022-10-02,1503.6,1727
Austria,AUT,2022-10-09,1542.4,1870
Austria,AUT,2022-10-16,1551,1764
Austria,AUT,2022-10-23,1537.2,1766
Austria,AUT,2022-10-30,1541,1829
Austria,AUT,2022-11-06,1545,1718
Austria,AUT,2022-11-13,1541.4,1733
Austria,AUT,2022-11-20,1584.4,1780
Austria,AUT,2022-11-27,1570,1744
Austria,AUT,2022-12-04,1578.2,1872
Austria,AUT,2022-12-11,1635,1901
Austria,AUT,2022-12-18,1638.8,2175
Austria,AUT,2022-12-25,1685.6,2284
Austria,AUT,2023-01-01,1767.2,2298
Austria,AUT,2023-01-08,1847.4,2355
Austria,AUT,2023-01-15,1895.4,2115
Austria,AUT,2023-01-22,1824.8,1838
Austria,AUT,2023-01-29,1785.4,1772
Austria,AUT,2023-02-05,1857,1766
Austria,AUT,2023-02-12,1875.2,1673
Austria,AUT,2023-02-19,1851.2,1765
Austria,AUT,2023-02-26,1860.4,1858
Austria,AUT,2023-03-05,1854,1846
Austria,AUT,2023-03-12,1792,1843
Austria,AUT,2023-03-19,1749.8,1808
Austria,AUT,2023-03-26,1636.4,1750
Austria,AUT,2023-04-02,1684.2,1690
Austria,AUT,2023-04-09,1623.8,1686
Austria,AUT,2023-04-16,1584.6,1670
Austria,AUT,2023-04-23,1561.8,1726
Austria,AUT,2023-04-30,1508.6,1638
Austria,AUT,2023-05-07,1503,1586
Austria,AUT,2023-05-14,1477.8,1612
Austria,AUT,2023-05-21,1501.4,1524
Austria,AUT,2023-05-28,1460,1534
Austria,AUT,2023-06-04,1452.8,1521
Austria,AUT,2023-06-11,1450.8,1476
Austria,AUT,2023-06-18,1481.8,1526
Austria,AUT,2023-06-25,1446,1571
Austria,AUT,2023-07-02,1438.2,1400
Austria,AUT,2023-07-09,1473.6,1512
Austria,AUT,2023-07-16,1415.8,1536
Austria,AUT,2023-07-23,1508.2,1532
Austria,AUT,2023-07-30,1527.2,1446
Austria,AUT,2023-08-06,1543.2,1423
Austria,AUT,2023-08-13,1464.6,1538
Austria,AUT,2023-08-20,1499,1542
Austria,AUT,2023-08-27,1472.2,1603
Austria,AUT,2023-09-03,1465.2,1407
Austria,AUT,2023-09-10,1415.6,1521
Austria,AUT,2023-09-17,1463.2,1580
Austria,AUT,2023-09-24,1461.4,1497
Austria,AUT,2023-10-01,1510,1493
Austria,AUT,2023-10-08,1548.8,1563
Austria,AUT,2023-10-15,1557.4,1622
Austria,AUT,2023-10-22,1543.6,1649
Austria,AUT,2023-10-29,1547.4,1753
Austria,AUT,2023-11-05,1551.4,1722
Austria,AUT,2023-11-12,1547.8,1749
Austria,AUT,2023-11-19,1590.8,1806
Austria,AUT,2023-11-26,1576.4,1814
Austria,AUT,2023-12-03,1584.6,1969
Austria,AUT,2023-12-10,1641.4,1869
Austria,AUT,2023-12-17,1645.2,1963
Austria,AUT,2023-12-24,1692,2064
Austria,AUT,2023-12-31,1773.6,1946
Azerbaijan,AZE,2020-01-31,5451.4,5177
Azerbaijan,AZE,2020-02-29,4981.4,5039
Azerbaijan,AZE,2020-03-31,4706.8,5792
Azerbaijan,AZE,2020-04-30,5298.4,4511
Azerbaijan,AZE,2020-05-31,4813.2,4294
Azerbaijan,AZE,2020-06-30,4261.2,6203
Azerbaijan,AZE,2020-07-31,5004.8,6410
Azerbaijan,AZE,2020-08-31,4669.8,5049
Azerbaijan,AZE,2020-09-30,4172.6,4520
Azerbaijan,AZE,2020-10-31,4614.8,5774
Azerbaijan,AZE,2020-11-30,4726.2,8378
Azerbaijan,AZE,2020-12-31,4959,14500
Azerbaijan,AZE,2021-01-31,5485.5,7972
Azerbaijan,AZE,2021-02-28,5015.5,5366
Azerbaijan,AZE,2021-03-31,4740.9,5676
Azerbaijan,AZE,2021-04-30,5332.5,7400
Azerbaijan,AZE,2021-05-31,4847.3,5435
Azerbaijan,AZE,2021-06-30,4295.3,5198
Azerbaijan,AZE,2021-07-31,5038.9,5087
Azerbaijan,AZE,2021-08-31,4703.9,6499
Azerbaijan,AZE,2021-09-30,4206.7,7540
Azerbaijan,AZE,2021-10-31,4648.9,5978
Azerbaijan,AZE,2021-11-30,4760.3,7610
Azerbaijan,AZE,2021-12-31,4993.1,7117
Azerbaijan,AZE,2022-01-31,5519.7,6009
Azerbaijan,AZE,2022-02-28,5049.7,6548
Azerbaijan,AZE,2022-03-31,4775.1,6166
Azerbaijan,AZE,2022-04-30,5366.7,5025
Azerbaijan,AZE,2022-05-31,4881.5,4350
Azerbaijan,AZE,2022-06-30,4329.5,4491
Azerbaijan,AZE,2022-07-31,5073.1,4594
Azerbaijan,AZE,2022-08-31,4738.1,4575
Azerbaijan,AZE,2022-09-30,4240.9,4614
Azerbaijan,AZE,2022-10-31,4683.1,4085
Azerbaijan,AZE,2022-11-30,4794.5,5224
Azerbaijan,AZE,2022-12-31,5027.3,5129
Azerbaijan,AZE,2023-01-31,5553.8,5810
Azerbaijan,AZE,2023-02-28,5083.8,5381
Azerbaijan,AZE,2023-03-31,4809.2,5481
Azerbaijan,AZE,2023-04-30,5400.8,4533
Azerbaijan,AZE,2023-05-31,4915.6,4945
Azerbaijan,AZE,2023-06-30,4363.6,4015
Azerbaijan,AZE,2023-07-31,5107.2,4977
Azerbaijan,AZE,2023-08-31,4772.2,5330
Azerbaijan,AZE,2023-09-30,4275,4544
Azerbaijan,AZE,2023-10-31,4717.2,5024
Azerbaijan,AZE,2023-11-30,4828.6,4754
Azerbaijan,AZE,2023-12-31,5061.4,5356
Bahamas,BHS,2020-01-31,245,249
Bahamas,BHS,2020-02-29,237.8,214
Bahamas,BHS,2020-03-31,235,222
Bahamas,BHS,2020-04-30,213.4,218
Bahamas,BHS,2020-05-31,224,197
Bahamas,BHS,2020-06-30,218.4,200
Bahamas,BHS,2020-07-31,235.8,263
Bahamas,BHS,2020-08-31,236.4,327
Bahamas,BHS,2020-09-30,228,312
Bahamas,BHS,2020-10-31,218.6,318
Bahamas,BHS,2020-11-30,222,259
Bahamas,BHS,2020-12-31,230,237
Bahamas,BHS,2021-01-31,253.6,234
Bahamas,BHS,2021-02-28,246.4,219
Bahamas,BHS,2021-03-31,243.6,239
Bahamas,BHS,2021-04-30,222,235
Bahamas,BHS,2021-05-31,232.6,234
Bahamas,BHS,2021-06-30,227,233
Bahamas,BHS,2021-07-31,244.4,335
Bahamas,BHS,2021-08-31,245,525
Bahamas,BHS,2021-09-30,236.6,488
Bahamas,BHS,2021-10-31,227.2,397
Bahamas,BHS,2021-11-30,230.6,240
Bahamas,BHS,2021-12-31,238.6,270
Bahamas,BHS,2022-01-31,262.2,
Bahamas,BHS,2022-02-28,255,
Bahamas,BHS,2022-03-31,252.2,
Bahamas,BHS,2022-04-30,230.6,
Bahamas,BHS,2022-05-31,241.2,
Bahamas,BHS,2022-06-30,235.6,
Bahamas,BHS,2022-07-31,253,
Bahamas,BHS,2022-08-31,253.6,
Bahamas,BHS,2022-09-30,245.2,
Bahamas,BHS,2022-10-31,235.8,
Bahamas,BHS,2022-11-30,239.2,
Bahamas,BHS,2022-12-31,247.2,
Bahamas,BHS,2023-01-31,270.8,
Bahamas,BHS,2023-02-28,263.6,
Bahamas,BHS,2023-03-31,260.8,
Bahamas,BHS,2023-04-30,239.2,
Bahamas,BHS,2023-05-31,249.8,
Bahamas,BHS,2023-06-30,244.2,
Bahamas,BHS,2023-07-31,261.6,
Bahamas,BHS,2023-08-31,262.2,
Bahamas,BHS,2023-09-30,253.8,
Bahamas,BHS,2023-10-31,244.4,
Bahamas,BHS,2023-11-30,247.8,
Bahamas,BHS,2023-12-31,255.8,
Barbados,BRB,2020-01-31,284.4,255
Barbados,BRB,2020-02-29,230.4,224
Barbados,BRB,2020-03-31,224.6,244
Barbados,BRB,2020-04-30,222.2,183
Barbados,BRB,2020-05-31,255.6,245
Barbados,BRB,2020-06-30,217.6,238
Barbados,BRB,2020-07-31,228.6,229
Barbados,BRB,2020-08-31,213,233
Barbados,BRB,2020-09-30,239,187
Barbados,BRB,2020-10-31,249,225
Barbados,BRB,2020-11-30,235,209
Barbados,BRB,2020-12-31,223.2,241
Barbados,BRB,2021-01-31,289.4,173
Barbados,BRB,2021-02-28,235.4,220
Barbados,BRB,2021-03-31,229.6,322
Barbados,BRB,2021-04-30,227.2,189
Barbados,BRB,2021-05-31,260.6,221
Barbados,BRB,2021-06-30,222.6,246
Barbados,BRB,2021-07-31,233.6,143
Barbados,BRB,2021-08-31,218,248
Barbados,BRB,2021-09-30,244,236
Barbados,BRB,2021-10-31,254,279
Barbados,BRB,2021-11-30,240,298
Barbados,BRB,2021-12-31,228.2,320
Barbados,BRB,2022-01-31,294.4,297
Barbados,BRB,2022-02-28,240.4,285
Barbados,BRB,2022-03-31,234.6,422
Barbados,BRB,2022-04-30,232.2,293
Barbados,BRB,2022-05-31,265.6,275
Barbados,BRB,2022-06-30,227.6,287
Barbados,BRB,2022-07-31,238.6,178
Barbados,BRB,2022-08-31,223,295
Barbados,BRB,2022-09-30,249,255
Barbados,BRB,2022-10-31,259,277
Barbados,BRB,2022-11-30,245,238
Barbados,BRB,2022-12-31,233.2,252
Barbados,BRB,2023-01-31,299.3,310
Barbados,BRB,2023-02-28,245.3,288
Barbados,BRB,2023-03-31,239.5,279
Barbados,BRB,2023-04-30,237.1,206
Barbados,BRB,2023-05-31,270.5,333
Barbados,BRB,2023-06-30,232.5,307
Barbados,BRB,2023-07-31,243.5,231
Barbados,BRB,2023-08-31,227.9,306
Barbados,BRB,2023-09-30,253.9,272
Barbados,BRB,2023-10-31,263.9,
Barbados,BRB,2023-11-30,249.9,
Barbados,BRB,2023-12-31,238.1,
Belarus,BLR,2020-01-31,11507.1,10725
Belarus,BLR,2020-02-29,9953.9,9622
Belarus,BLR,2020-03-31,10841.1,10690
Belarus,BLR,2020-04-30,10298.9,10886
Belarus,BLR,2020-05-31,10341.7,11966
Belarus,BLR,2020-06-30,9387.5,13016
Belarus,BLR,2020-07-31,9562.3,11108
Belarus,BLR,2020-08-31,9306.5,10270
Belarus,BLR,2020-09-30,9187.7,11466
Belarus,BLR,2020-10-31,10455.3,12600
Belarus,BLR,2020-11-30,9597.9,15521
Belarus,BLR,2020-12-31,10227.1,18437
Belarus,BLR,2021-01-31,11527.6,15788
Belarus,BLR,2021-02-28,9974.4,13169
Belarus,BLR,2021-03-31,10861.6,14174
Belarus,BLR,2021-04-30,10319.4,12758
Belarus,BLR,2021-05-31,10362.2,12610
Belarus,BLR,2021-06-30,9408,13311
Belarus,BLR,2021-07-31,9582.8,12206
Belarus,BLR,2021-08-31,9327,11652
Belarus,BLR,2021-09-30,9208.2,14859
Belarus,BLR,2021-10-31,10475.8,22162
Belarus,BLR,2021-11-30,9618.4,20063
Belarus,BLR,2021-12-31,10247.6,15073
Belarus,BLR,2022-01-31,11548,14344
Belarus,BLR,2022-02-28,9994.8,14792
Belarus,BLR,2022-03-31,10882,14002
Belarus,BLR,2022-04-30,10339.8,9912
Belarus,BLR,2022-05-31,10382.6,10063
Belarus,BLR,2022-06-30,9428.4,9456
Belarus,BLR,2022-07-31,9603.2,8547
Belarus,BLR,2022-08-31,9347.4,9337
Belarus,BLR,2022-09-30,9228.6,9579
Belarus,BLR,2022-10-31,10496.2,9762
Belarus,BLR,2022-11-30,9638.8,9678
Belarus,BLR,2022-12-31,10268,10592
Belarus,BLR,2023-01-31,11568.5,11240
Belarus,BLR,2023-02-28,10015.3,8832
Belarus,BLR,2023-03-31,10902.5,10178
Belarus,BLR,2023-04-30,10360.3,8988
Belarus,BLR,2023-05-31,10403.1,10569
Belarus,BLR,2023-06-30,9448.9,9659
Belarus,BLR,2023-07-31,9623.7,9276
Belarus,BLR,2023-08-31,9367.9,9646
Belarus,BLR,2023-09-30,9249.1,8788
Belarus,BLR,2023-10-31,10516.7,10254
Belarus,BLR,2023-11-30,9659.3,11345
Belarus,BLR,2023-12-31,10288.5,11048
Belgium,BEL,2020-01-05,2385.3,2234
Belgium,BEL,2020-01-12,2426.5,2388
Belgium,BEL,2020-01-19,2417.7,2314
Belgium,BEL,2020-01-26,2417.3,2204
Belgium,BEL,2020-02-02,2504.9,2356
Belgium,BEL,2020-02-09,2483.3,2169
Belgium,BEL,2020-02-16,2518.5,2307
Belgium,BEL,2020-02-23,2482.7,2301
Belgium,BEL,2020-03-01,2539.7,2249
Belgium,BEL,2020-03-08,2447.7,2212
Belgium,BEL,2020-03-15,2339.5,2234
Belgium,BEL,2020-03-22,2317.1,2554
Belgium,BEL,2020-03-29,2221.7,3198
Belgium,BEL,2020-04-05,2114.5,4021
Belgium,BEL,2020-04-12,2090.1,4292
Belgium,BEL,2020-04-19,2046.3,3703
Belgium,BEL,2020-04-26,2027.1,3039
Belgium,BEL,2020-05-03,2007.1,2429
Belgium,BEL,2020-05-10,2025.1,2390
Belgium,BEL,2020-05-17,1976.1,2042
Belgium,BEL,2020-05-24,1965.1,2082
Belgium,BEL,2020-05-31,1926.3,1983
Belgium,BEL,2020-06-07,1872.9,1799
Belgium,BEL,2020-06-14,1855.5,1899
Belgium,BEL,2020-06-21,1917.5,1822
Belgium,BEL,2020-06-28,1891.9,1968
Belgium,BEL,2020-07-05,2018.1,1768
Belgium,BEL,2020-07-12,1856.7,1682
Belgium,BEL,2020-07-19,1899.7,1859
Belgium,BEL,2020-07-26,1990.7,1810
Belgium,BEL,2020-08-02,1880.3,1947
Belgium,BEL,2020-08-09,1870.3,2046
Belgium,BEL,2020-08-16,1850.1,2882
Belgium,BEL,2020-08-23,1896.7,2215
Belgium,BEL,2020-08-30,1902.9,1879
Belgium,BEL,2020-09-06,1842.9,1891
Belgium,BEL,2020-09-13,1859.3,1825
Belgium,BEL,2020-09-20,1877.7,2004
Belgium,BEL,2020-09-27,1902.5,1916
Belgium,BEL,2020-10-04,1963.9,1920
Belgium,BEL,2020-10-11,2014.9,2060
Belgium,BEL,2020-10-18,1999.9,2157
Belgium,BEL,2020-10-25,1986.7,2629
Belgium,BEL,2020-11-01,1978.3,3282
Belgium,BEL,2020-11-08,2001.5,3689
Belgium,BEL,2020-11-15,2038.9,3432
Belgium,BEL,2020-11-22,2099.7,3179
Belgium,BEL,2020-11-29,2099.1,2893
Belgium,BEL,2020-12-06,2159.5,2704
Belgium,BEL,2020-12-13,2215.9,2780
Belgium,BEL,2020-12-20,2250.5,2736
Belgium,BEL,2020-12-27,2235.3,2617
Belgium,BEL,2021-01-03,2235.3,2441
Belgium,BEL,2021-01-10,2383.5,2466
Belgium,BEL,2021-01-17,2424.7,2396
Belgium,BEL,2021-01-24,2415.9,2437
Belgium,BEL,2021-01-31,2415.5,2430
Belgium,BEL,2021-02-07,2503.1,2275
Belgium,BEL,2021-02-14,2481.5,2224
Belgium,BEL,2021-02-21,2516.7,2316
Belgium,BEL,2021-02-28,2480.9,2137
Belgium,BEL,2021-03-07,2537.9,2015
Belgium,BEL,2021-03-14,2445.9,2155
Belgium,BEL,2021-03-21,2337.7,2101
Belgium,BEL,2021-03-28,2315.3,2115
Belgium,BEL,2021-04-04,2219.9,2217
Belgium,BEL,2021-04-11,2112.7,2205
Belgium,BEL,2021-04-18,2088.3,2165
Belgium,BEL,2021-04-25,2044.5,2211
Belgium,BEL,2021-05-02,2025.3,2201
Belgium,BEL,2021-05-09,2005.3,2251
Belgium,BEL,2021-05-16,2023.3,2076
Belgium,BEL,2021-05-23,1974.3,2027
Belgium,BEL,2021-05-30,1963.3,1995
Belgium,BEL,2021-06-06,1924.5,1992
Belgium,BEL,2021-06-13,1871.1,1878
Belgium,BEL,2021-06-20,1853.7,1964
Belgium,BEL,2021-06-27,1915.7,1780
Belgium,BEL,2021-07-04,1890.1,1928
Belgium,BEL,2021-07-11,2016.3,1829
Belgium,BEL,2021-07-18,1854.9,1906
Belgium,BEL,2021-07-25,1897.9,1999
Belgium,BEL,2021-08-01,1988.9,1890
Belgium,BEL,2021-08-08,1878.5,1877
Belgium,BEL,2021-08-15,1868.5,1890
Belgium,BEL,2021-08-22,1848.3,1840
Belgium,BEL,2021-08-29,1894.9,1861
Belgium,BEL,2021-09-05,1901.1,1954
Belgium,BEL,2021-09-12,1841.1,2012
Belgium,BEL,2021-09-19,1857.5,1895
Belgium,BEL,2021-09-26,1875.9,1885
Belgium,BEL,2021-10-03,1900.7,1939
Belgium,BEL,2021-10-10,1962.1,2054
Belgium,BEL,2021-10-17,2013.1,2221
Belgium,BEL,2021-10-24,1998.1,2335
Belgium,BEL,2021-10-31,1984.9,2327
Belgium,BEL,2021-11-07,1976.5,2276
Belgium,BEL,2021-11-14,1999.7,2382
Belgium,BEL,2021-11-21,2037.1,2397
Belgium,BEL,2021-11-28,2097.9,2485
Belgium,BEL,2021-12-05,2097.3,2728
Belgium,BEL,2021-12-12,2157.7,2604
Belgium,BEL,2021-12-19,2214.1,2534
Belgium,BEL,2021-12-26,2248.7,2431
Belgium,BEL,2022-01-02,2233.5,2448
Belgium,BEL,2022-01-09,2381.8,2359
Belgium,BEL,2022-01-16,2423,2220
Belgium,BEL,2022-01-23,2414.2,2356
Belgium,BEL,2022-01-30,2413.8,2528
Belgium,BEL,2022-02-06,2501.4,2629
Belgium,BEL,2022-02-13,2479.8,2554
Belgium,BEL,2022-02-20,2515,2445
Belgium,BEL,2022-02-27,2479.2,2293
Belgium,BEL,2022-03-06,2536.2,2163
Belgium,BEL,2022-03-13,2444.2,2412
Belgium,BEL,2022-03-20,2336,2387
Belgium,BEL,2022-03-27,2313.6,2397
Belgium,BEL,2022-04-03,2218.2,2505
Belgium,BEL,2022-04-10,2111,2540
Belgium,BEL,2022-04-17,2086.6,2439
Belgium,BEL,2022-04-24,2042.8,2337
Belgium,BEL,2022-05-01,2023.6,2202
Belgium,BEL,2022-05-08,2003.6,2241
Belgium,BEL,2022-05-15,2021.6,2055
Belgium,BEL,2022-05-22,1972.6,2090
Belgium,BEL,2022-05-29,1961.6,1917
Belgium,BEL,2022-06-05,1922.8,2040
Belgium,BEL,2022-06-12,1869.4,1932
Belgium,BEL,2022-06-19,1852,2107
Belgium,BEL,2022-06-26,1914,2024
Belgium,BEL,2022-07-03,1888.4,1955
Belgium,BEL,2022-07-10,2014.6,2028
Belgium,BEL,2022-07-17,1853.2,2051
Belgium,BEL,2022-07-24,1896.2,2143
Belgium,BEL,2022-07-31,1987.2,2012
Belgium,BEL,2022-08-07,1876.8,2060
Belgium,BEL,2022-08-14,1866.8,2142
Belgium,BEL,2022-08-21,1846.6,2102
Belgium,BEL,2022-08-28,1893.2,2070
Belgium,BEL,2022-09-04,1899.4,1983
Belgium,BEL,2022-09-11,1839.4,1996
Belgium,BEL,2022-09-18,1855.8,1902
Belgium,BEL,2022-09-25,1874.2,2040
Belgium,BEL,2022-10-02,1899,2086
Belgium,BEL,2022-10-09,1960.4,2217
Belgium,BEL,2022-10-16,2011.4,2215
Belgium,BEL,2022-10-23,1996.4,2198
Belgium,BEL,2022-10-30,1983.2,2166
Belgium,BEL,2022-11-06,1974.8,2002
Belgium,BEL,2022-11-13,1998,2051
Belgium,BEL,2022-11-20,2035.4,2070
Belgium,BEL,2022-11-27,2096.2,2209
Belgium,BEL,2022-12-04,2095.6,2241
Belgium,BEL,2022-12-11,2156,2497
Belgium,BEL,2022-12-18,2212.4,2632
Belgium,BEL,2022-12-25,2247,3039
Belgium,BEL,2023-01-01,2231.8,2859
Belgium,BEL,2023-01-08,2380.1,2801
Belgium,BEL,2023-01-15,2421.3,2666
Belgium,BEL,2023-01-22,2412.5,2346
Belgium,BEL,2023-01-29,2412.1,2327
Belgium,BEL,2023-02-05,2499.7,2381
Belgium,BEL,2023-02-12,2478.1,2332
Belgium,BEL,2023-02-19,2513.3,2415
Belgium,BEL,2023-02-26,2477.5,2298
Belgium,BEL,2023-03-05,2534.5,2327
Belgium,BEL,2023-03-12,2442.5,2404
Belgium,BEL,2023-03-19,2334.3,2307
Belgium,BEL,2023-03-26,2311.9,2255
Belgium,BEL,2023-04-02,2216.5,2241
Belgium,BEL,2023-04-09,2109.3,2106
Belgium,BEL,2023-04-16,2084.9,2082
Belgium,BEL,2023-04-23,2041.1,2042
Belgium,BEL,2023-04-30,2021.9,1967
Belgium,BEL,2023-05-07,2001.9,1974
Belgium,BEL,2023-05-14,2019.9,2074
Belgium,BEL,2023-05-21,1970.9,2040
Belgium,BEL,2023-05-28,1959.9,1926
Belgium,BEL,2023-06-04,1921.1,1937
Belgium,BEL,2023-06-11,1867.7,2117
Belgium,BEL,2023-06-18,1850.3,2137
Belgium,BEL,2023-06-25,1912.3,1923
Belgium,BEL,2023-07-02,1886.7,1918
Belgium,BEL,2023-07-09,2012.9,1938
Belgium,BEL,2023-07-16,1851.5,1970
Belgium,BEL,2023-07-23,1894.5,1758
Belgium,BEL,2023-07-30,1985.5,1856
Belgium,BEL,2023-08-06,1875.1,1779
Belgium,BEL,2023-08-13,1865.1,1915
Belgium,BEL,2023-08-20,1844.9,1953
Belgium,BEL,2023-08-27,1891.5,1954
Belgium,BEL,2023-09-03,1897.7,1829
Belgium,BEL,2023-09-10,1837.7,2020
Belgium,BEL,2023-09-17,1854.1,2086
Belgium,BEL,2023-09-24,1872.5,1874
Belgium,BEL,2023-10-01,1897.3,1975
Belgium,BEL,2023-10-08,1958.7,1980
Belgium,BEL,2023-10-15,2009.7,1990
Belgium,BEL,2023-10-22,1994.7,2130
Belgium,BEL,2023-10-29,1981.5,2183
Belgium,BEL,2023-11-05,1973.1,2061
Belgium,BEL,2023-11-12,1996.3,2066
Belgium,BEL,2023-11-19,2033.7,2225
Belgium,BEL,2023-11-26,2094.5,2222
Belgium,BEL,2023-12-03,2093.9,2281
Belgium,BEL,2023-12-10,2154.3,2419
Belgium,BEL,2023-12-17,2210.7,2462
Belgium,BEL,2023-12-24,2245.3,2457
Belgium,BEL,2023-12-31,2230.1,2439
Belize,BLZ,2020-01-31,176.8,178
Belize,BLZ,2020-02-29,161.4,166
Belize,BLZ,2020-03-31,185.2,166
Belize,BLZ,2020-04-30,169.8,145
Belize,BLZ,2020-05-31,165.4,157
Belize,BLZ,2020-06-30,162.6,168
Belize,BLZ,2020-07-31,162.4,156
Belize,BLZ,2020-08-31,162.4,156
Belize,BLZ,2020-09-30,166.8,149
Belize,BLZ,2020-10-31,167.8,189
Belize,BLZ,2020-11-30,167.8,253
Belize,BLZ,2020-12-31,182,275
Belize,BLZ,2021-01-31,180.6,198
Belize,BLZ,2021-02-28,165.2,184
Belize,BLZ,2021-03-31,189,171
Belize,BLZ,2021-04-30,173.6,143
Belize,BLZ,2021-05-31,169.2,170
Belize,BLZ,2021-06-30,166.4,178
Belize,BLZ,2021-07-31,166.2,165
Belize,BLZ,2021-08-31,166.2,242
Belize,BLZ,2021-09-30,170.6,255
Belize,BLZ,2021-10-31,171.6,287
Belize,BLZ,2021-11-30,171.6,314
Belize,BLZ,2021-12-31,185.8,182
Belize,BLZ,2022-01-31,184.3,230
Belize,BLZ,2022-02-28,168.9,225
Belize,BLZ,2022-03-31,192.7,174
Belize,BLZ,2022-04-30,177.3,196
Belize,BLZ,2022-05-31,172.9,178
Belize,BLZ,2022-06-30,170.1,174
Belize,BLZ,2022-07-31,169.9,197
Belize,BLZ,2022-08-31,169.9,192
Belize,BLZ,2022-09-30,174.3,171
Belize,BLZ,2022-10-31,175.3,184
Belize,BLZ,2022-11-30,175.3,193
Belize,BLZ,2022-12-31,189.5,195
Belize,BLZ,2023-01-31,188.1,
Belize,BLZ,2023-02-28,172.7,
Belize,BLZ,2023-03-31,196.5,
Belize,BLZ,2023-04-30,181.1,
Belize,BLZ,2023-05-31,176.7,
Belize,BLZ,2023-06-30,173.9,
Belize,BLZ,2023-07-31,173.7,
Belize,BLZ,2023-08-31,173.7,
Belize,BLZ,2023-09-30,178.1,
Belize,BLZ,2023-10-31,179.1,
Belize,BLZ,2023-11-30,179.1,
Belize,BLZ,2023-12-31,193.3,
Bermuda,BMU,2020-01-31,53.9,39
